17.05489543,3.688846677,73.18382416,0.024
16.95800235,2.930570676,72.24074614,0.025
16.91662214,2.989621573,69.25417261,0.026
16.77889404,2.7208958,72.59275911,0.0257
16.2962961,3.785792644,69.05783941,0.0262
16.1282614,3.06839825,75.40541699,0.0248
15.6750968,2.618684003,74.10360747,0.0268
16.45347996,3.294024177,71.44985332,0.0257
16.90408239,3.111327292,72.27204816,0.0247
15.87124079,2.96106839,76.95151309,0.0251
16.85918984,3.320227607,68.92186657,0.026
15.59698814,3.385225143,72.9722091,0.026
16.01520362,2.870528505,73.5306837,0.0259
15.86348383,3.14526117,73.15364702,0.0257
15.75570089,3.074706203,69.73581421,0.027
16.40309379,2.800250568,70.95637089,0.0261
15.95091271,3.195854748,67.33005714,0.0278
17.00192802,3.618205369,70.56818991,0.0249
16.2447385,2.703614497,69.16672717,0.0275
16.61103798,3.508369079,71.11481205,0.0252
15.45658814,3.155310911,71.84220601,0.0267
16.3701213,3.053750668,73.25290415,0.0251
16.32908895,2.781964937,70.90255453,0.0263
16.79367247,2.860498111,71.64666287,0.0255
16.46680182,3.085018523,75.03962599,0.0245
16.93301024,3.1405703,74.27751699,0.0241
16.96826377,2.969970158,71.67695739,0.0252
15.73632784,3.329211677,74.37519194,0.0257
15.78615523,3.441501814,68.25736028,0.0273
16.70925087,3.301556511,73.33106891,0.0248
15.56464756,3.031374905,70.62301519,0.0274
16.03427937,3.203504861,69.9814868,0.0267
15.92234124,3.246009633,73.41802078,0.0257
16.58874681,2.739469407,70.7375816,0.0266
15.65667985,3.10082069,69.44036194,0.0273
16.73070667,2.954103127,67.63206476,0.0268
16.67213944,3.191951039,75.98301934,0.0241
16.27944461,3.727117489,72.40988097,0.0251
15.82168036,3.047084863,73.76514511,0.0257
15.61695103,2.545832177,75.3129349,0.0266
16.39517146,3.610293917,72.37626023,0.0251
15.47512158,3.591714796,74.56174543,0.0257
15.57062888,2.977797609,70.14217079,0.0276
15.69539781,2.887801195,73.90641477,0.0263
16.14267657,3.349919751,74.8183623,0.0248
16.49877714,3.113871278,70.50173471,0.0257
16.89483542,3.16551715,68.38913297,0.026
16.23504092,3.276868369,73.04900898,0.0255
15.53711619,2.674774956,68.48077009,0.0289
15.93228666,3.41624342,72.67792389,0.0257
16.41255696,3.648623137,71.05282001,0.0254
16.69647431,2.689558764,72.15067703,0.0261
15.90413177,3.405051491,69.48842016,0.0267
16.22022631,3.551792601,71.58989006,0.0255
16.81236055,2.418565949,72.11440371,0.026
16.34393908,3.13098613,67.05055542,0.0271
16.29203024,3.264518848,71.27564297,0.026
15.96425239,3.003994961,74.0283425,0.0258
16.12161885,3.252728888,68.80149182,0.027
16.74308448,3.326269995,71.03294567,0.0255
15.99172893,3.181360467,72.17876764,0.026
16.15863345,3.234405207,70.30133487,0.0264
16.00248061,2.910528838,75.79550771,0.0253
16.51867836,3.395374653,72.51924775,0.0249
16.30914871,3.039449471,69.85665057,0.0263
16.44562455,3.226345534,71.74360957,0.0256
16.19163248,3.375088896,73.82363869,0.025
16.06321568,2.902971165,71.82669784,0.0264
16.1659125,3.020854437,73.01192772,0.0259
15.59034787,3.158314704,74.1632183,0.0258
16.1109029,3.079728329,73.70088887,0.0253
17.01215209,2.644256523,69.08767674,0.0266
16.66061665,3.310685989,69.66118131,0.026
16.57743965,2.474340333,69.31768117,0.0272
16.64252459,3.061026081,67.85965315,0.0264
16.62303451,2.579367469,66.82439003,0.0279
16.87977247,3.893367496,71.95759222,0.0241
16.64617403,3.123445132,72.01348522,0.0251
17.04486347,3.567137531,74.75087016,0.0236
15.66107893,2.998695267,72.77598101,0.0266
16.04811956,3.455965416,70.52941468,0.0261
16.20969184,2.875646143,71.27924785,0.0264
15.85131476,3.532399917,70.18940263,0.0265
15.52470117,3.490176015,72.74382066,0.0261
17.02355132,3.017977911,68.88198121,0.026
16.56538658,3.213494713,72.91619961,0.0251
15.72993939,3.175576557,73.37610713,0.026
15.71546217,3.484155814,72.85910251,0.0258
16.52758313,2.807351684,70.68292682,0.0261
16.03118524,2.348144431,71.9054459,0.0271
15.63013047,3.429842753,71.2180336,0.0266
16.09039065,2.843052206,68.61749943,0.0274
15.70808926,2.847821635,73.57579644,0.0263
16.76076614,3.241385331,72.48087573,0.0249
16.99089749,2.944844904,70.27946296,0.0256
15.44210793,3.366618146,76.1933656,0.0253
16.42555456,3.451462215,69.62913657,0.0259
16.50323722,3.759565239,70.43146976,0.0254
15.83291023,3.009725992,70.8617384,0.027
16.86746479,3.354227511,70.03143659,0.0253
15.90523756,2.791970079,69.79882155,0.0273
15.49018895,3.225053481,72.61931421,0.0267
15.64183605,3.281154024,69.55953121,0.0274
16.75345334,2.642926951,71.52865765,0.0262
16.54275361,3.137236442,70.36919941,0.0257
16.69314893,3.46777181,71.17890491,0.0251
16.37455637,2.89294424,75.00115637,0.025
16.81926116,2.829758016,69.92709821,0.026
15.50728764,3.387570827,65.68346648,0.0286
16.08241913,3.09024005,74.45515272,0.0251
15.81220334,2.763866691,72.34368584,0.0266
16.18573943,2.822408814,71.41386204,0.0264
16.94329133,3.270891377,71.49441356,0.0251
15.88505456,3.169501999,68.67591467,0.0272
16.35479939,2.936393864,77.105949,0.0244
15.4790037,3.206613727,70.76982839,0.0273
15.76435629,3.288054034,72.03315097,0.0264
16.85110762,2.920283997,70.82474415,0.0256
15.7889093,3.038322044,66.31255654,0.0282
16.82805094,2.984811666,71.69875045,0.0254
15.97778563,3.344323555,71.35121063,0.026
16.47937448,2.7480814,70.10811889,0.0269
15.54993929,3.525246333,67.99459964,0.0276
16.59277294,2.923786165,73.62153842,0.0261
16.26380528,3.102581434,68.09080062,0.0269
