8.714703052,4.978782104,60.1618733,0.0328
9.126534017,4.893975024,58.92074906,0.0328
8.600885908,5.296887321,57.61852007,0.034
9.346721887,4.04323678,55.88880096,0.0346
9.270653785,4.535304897,59.05883777,0.0326
9.460685625,4.410094949,56.31788845,0.0338
9.004514657,4.104270445,57.84726557,0.0342
9.211253513,4.631555388,61.44354268,0.0315
9.399765831,4.654690524,60.07703415,0.0319
9.0805356,4.204586848,61.74167338,0.0319
8.832916704,4.558922176,62.77433295,0.0315
9.534195494,5.618722805,59.72944536,0.0312
8.537462232,4.521720989,48.51639064,0.0407
8.913108322,4.726068266,50.61128538,0.0384
9.517003599,4.428956756,54.18117911,0.0348
8.947624852,3.766542175,55.55772309,0.0461
8.898954496,4.288389724,52.30924576,0.0369
8.676624515,4.916273413,56.53828495,0.0348
9.435767708,4.336073695,56.219618,0.0333
8.698305809,3.953691993,57.74459902,0.0453
8.933488366,4.54829892,62.3457395,0.0316
9.408127784,4.350972998,55.77343572,0.0343
9.025108654,4.806001162,56.03632661,0.0345
9.167791351,4.579263728,60.39402773,0.0322
9.115871741,4.92860819,56.15653432,0.0341
9.263432393,4.935816266,54.54830315,0.0348
8.525646153,4.170680712,57.57567193,0.0351
9.063629502,3.997105863,60.20489966,0.0328
8.531986601,4.956473884,56.44451436,0.0351
9.357332051,4.691017334,58.98199235,0.0324
8.942683204,3.654362178,58.48561317,0.0444
9.376005466,5.194086672,57.0300648,0.033
8.780621512,4.553766721,57.25374788,0.0346
9.108621528,4.601460103,63.15773172,0.031
9.472982525,4.660139133,53.69756641,0.0351
8.552812281,4.851779282,55.65404245,0.0359
8.563068164,5.040342083,56.94400482,0.0352
8.513346025,4.382839396,58.07278296,0.0348
9.236242603,3.970179069,60.92181972,0.0322
9.146080813,4.786198434,57.18755164,0.0337
8.655653988,4.323030658,56.83456561,0.0346
9.328033452,4.998989449,59.21188392,0.0324
9.177054827,4.363385435,57.12133517,0.034
8.591792014,4.961047564,60.64724414,0.0328
8.577471035,4.139835643,57.06289527,0.0353
8.704298885,4.010117937,57.47804607,0.0349
9.315301447,5.118932384,57.36289209,0.0317
8.613364021,3.800536286,54.93863006,0.0483
8.765612432,4.712594171,54.00242445,0.0364
8.774255076,4.780015414,53.62188552,0.0366
8.625598178,4.479565027,61.50406916,0.0321
9.382759829,4.377369417,55.15634631,0.0347
9.26066469,5.418612941,60.73094667,0.0311
9.290318732,4.395860173,59.07312589,0.0328
9.191445005,4.49088941,60.77489606,0.032
9.052713358,4.084518304,62.43411565,0.0318
8.922841823,4.311502555,54.62594728,0.0354
9.228849213,4.300403282,56.50510905,0.0338
8.665654383,5.159763299,65.8484059,0.0304
8.723556617,4.246125521,58.56170492,0.034
8.503783907,4.291420255,61.59269379,0.0325
9.49439333,4.420026111,57.30795572,0.0331
9.506624372,4.761693136,52.16669674,0.036
8.678013558,4.064785923,58.42628615,0.0346
8.996335514,5.1004855,55.01770181,0.0354
9.222837903,3.923998174,57.68460045,0.0442
8.852708269,4.493967829,59.19933117,0.0333
9.304054973,3.710714791,58.28788844,0.0433
9.094528697,4.835295516,58.15388122,0.0331
8.988772059,4.738937914,56.74527388,0.0344
8.807603875,4.211551995,55.33680169,0.0358
9.298619273,4.703112857,56.62420691,0.0338
9.411694487,4.613844811,51.66154366,0.0366
9.285796178,5.032036252,58.39419731,0.033
8.9761818,4.61613311,63.45344705,0.031
9.48205301,5.221308396,54.32943758,0.0342
8.797905621,4.433490568,53.10760792,0.0369
9.077022416,4.337958854,61.17095109,0.0314
9.488834659,4.516219419,55.40790303,0.0341
8.811688,4.273669059,51.20265937,0.0379
8.793182103,5.34518847,59.71286922,0.0325
9.465662723,4.50411313,54.84528054,0.0346
8.575024002,4.260120731,61.01515985,0.0328
8.877578987,4.466438911,54.21119695,0.0362
9.130797387,4.746737632,56.24742435,0.0343
8.750300747,4.399911624,58.19588369,0.0342
9.184782524,4.149498674,58.01604427,0.0337
9.339728839,5.061990469,58.80638156,0.0328
9.028939426,4.637688551,58.61475577,0.0333
9.195582716,4.366496225,56.6844411,0.0342
9.320653206,4.237632461,54.80664726,0.0351
8.759053828,4.222855729,59.37786417,0.0337
9.156341734,4.56635625,55.24731357,0.0348
8.645090477,4.470791275,58.69766306,0.0342
9.051503343,4.820678772,60.34841242,0.0321
9.36214146,3.901767718,53.89290457,0.0466
9.445139467,5.012151346,63.92438263,0.0301
9.017351876,4.692703399,52.88403823,0.0366
8.826798302,4.022829403,59.88962967,0.0334
9.206942942,5.079643814,60.01814102,0.0324
9.437343211,4.18136322,53.40269836,0.0358
9.040263136,4.670844672,57.84251202,0.0337
9.524214814,4.59518006,62.88341188,0.0322
8.739889107,4.099743117,55.98627957,0.0358
8.643002332,3.521014017,59.56948435,0.0446
8.87635327,4.87130877,58.27721173,0.0337
8.953559717,4.861175406,59.4252277,0.033
8.980797807,4.445883876,59.52762217,0.0329
8.908588445,3.828010759,53.24511852,0.0487
9.245367006,4.644680551,55.71718366,0.0344
8.6102196,4.123156333,58.79316504,0.0345
8.965336164,4.77312141,57.4209355,0.034
8.86309966,4.585578136,64.97973436,0.0306
8.891302103,4.257338546,59.32017686,0.033
8.632367431,5.291527354,57.93129405,0.0337
9.139815097,4.839658338,55.89029665,0.0342
8.836657651,5.143550792,55.46735394,0.0354
8.729255586,3.881132732,61.20131187,0.0432
8.501757752,4.164127276,56.89359521,0.0356
8.850124052,4.798606118,59.84142266,0.0328
9.091029573,4.732212409,54.44101519,0.0355
9.38708009,4.891234452,60.56011577,0.0315
8.54885121,4.531532902,52.60956982,0.0378
9.425632381,4.45868389,61.96300302,0.031
8.689081952,4.679849525,62.06340899,0.0322
